Ingreso Silo 101 Time;Ingreso Silo 101;Ingreso Materia Prima Time;Ingreso Materia Prima;Descarte Zaranda Time;Descarte Zaranda;Ingreso Silo de tempering Time;Ingreso Silo de tempering
21/12/2024 03:15:28 a.m.;0;21/12/2024 03:15:28 a.m.;0;21/12/2024 03:15:28 a.m.;0;21/12/2024 03:15:28 a.m.;15,1199998855591
21/12/2024 03:16:28 a.m.;0;21/12/2024 03:16:28 a.m.;0;21/12/2024 03:16:28 a.m.;0;21/12/2024 03:16:28 a.m.;15,7680025100708
21/12/2024 03:17:28 a.m.;0;21/12/2024 03:17:28 a.m.;0;21/12/2024 03:17:28 a.m.;0;21/12/2024 03:17:28 a.m.;15,1920013427734
21/12/2024 03:18:28 a.m.;0;21/12/2024 03:18:28 a.m.;0;21/12/2024 03:18:28 a.m.;0;21/12/2024 03:18:28 a.m.;15,8160018920898
21/12/2024 03:19:28 a.m.;0;21/12/2024 03:19:28 a.m.;0;21/12/2024 03:19:28 a.m.;0;21/12/2024 03:19:28 a.m.;15,2400007247925
21/12/2024 03:20:28 a.m.;0;21/12/2024 03:20:28 a.m.;0;21/12/2024 03:20:28 a.m.;0;21/12/2024 03:20:28 a.m.;15,7439985275269
21/12/2024 03:21:28 a.m.;0;21/12/2024 03:21:28 a.m.;0;21/12/2024 03:21:28 a.m.;0;21/12/2024 03:21:28 a.m.;15,1919994354248
21/12/2024 03:22:28 a.m.;0;21/12/2024 03:22:28 a.m.;0;21/12/2024 03:22:28 a.m.;0;21/12/2024 03:22:28 a.m.;15,8160018920898
21/12/2024 03:23:28 a.m.;0;21/12/2024 03:23:28 a.m.;0;21/12/2024 03:23:28 a.m.;0;21/12/2024 03:23:28 a.m.;15,1919994354248
21/12/2024 03:24:28 a.m.;0;21/12/2024 03:24:28 a.m.;0;21/12/2024 03:24:28 a.m.;0;21/12/2024 03:24:28 a.m.;16,4640007019043
21/12/2024 03:25:28 a.m.;0;21/12/2024 03:25:28 a.m.;0;21/12/2024 03:25:28 a.m.;0;21/12/2024 03:25:28 a.m.;15,2160005569458
21/12/2024 03:26:28 a.m.;0;21/12/2024 03:26:28 a.m.;0;21/12/2024 03:26:28 a.m.;0;21/12/2024 03:26:28 a.m.;16,4400005340576
21/12/2024 03:27:28 a.m.;0;21/12/2024 03:27:28 a.m.;0;21/12/2024 03:27:28 a.m.;0;21/12/2024 03:27:28 a.m.;15,1440000534058
21/12/2024 03:28:28 a.m.;0;21/12/2024 03:28:28 a.m.;0;21/12/2024 03:28:28 a.m.;0;21/12/2024 03:28:28 a.m.;16,3920021057129
21/12/2024 03:29:28 a.m.;0;21/12/2024 03:29:28 a.m.;0;21/12/2024 03:29:28 a.m.;0;21/12/2024 03:29:28 a.m.;15,1440000534058
21/12/2024 03:30:28 a.m.;0;21/12/2024 03:30:28 a.m.;0;21/12/2024 03:30:28 a.m.;0;21/12/2024 03:30:28 a.m.;16,4160022735596
21/12/2024 03:31:28 a.m.;0;21/12/2024 03:31:28 a.m.;0;21/12/2024 03:31:28 a.m.;0;21/12/2024 03:31:28 a.m.;15,1679992675781
21/12/2024 03:32:28 a.m.;0;21/12/2024 03:32:28 a.m.;0;21/12/2024 03:32:28 a.m.;0;21/12/2024 03:32:28 a.m.;16,4160003662109
21/12/2024 03:33:28 a.m.;0;21/12/2024 03:33:28 a.m.;0;21/12/2024 03:33:28 a.m.;0;21/12/2024 03:33:28 a.m.;15,1199998855591
21/12/2024 03:34:28 a.m.;0;21/12/2024 03:34:28 a.m.;0;21/12/2024 03:34:28 a.m.;0;21/12/2024 03:34:28 a.m.;16,3920021057129
21/12/2024 03:35:28 a.m.;0;21/12/2024 03:35:28 a.m.;0;21/12/2024 03:35:28 a.m.;0;21/12/2024 03:35:28 a.m.;15,1439990997314
21/12/2024 03:36:28 a.m.;0;21/12/2024 03:36:28 a.m.;0;21/12/2024 03:36:28 a.m.;0;21/12/2024 03:36:28 a.m.;16,4640007019043
21/12/2024 03:37:28 a.m.;0;21/12/2024 03:37:28 a.m.;0;21/12/2024 03:37:28 a.m.;0;21/12/2024 03:37:28 a.m.;15,1440000534058
21/12/2024 03:38:28 a.m.;0;21/12/2024 03:38:28 a.m.;0;21/12/2024 03:38:28 a.m.;0;21/12/2024 03:38:28 a.m.;16,4879989624023
21/12/2024 03:39:28 a.m.;0;21/12/2024 03:39:28 a.m.;0;21/12/2024 03:39:28 a.m.;0;21/12/2024 03:39:28 a.m.;15,1679992675781
21/12/2024 03:40:28 a.m.;0;21/12/2024 03:40:28 a.m.;0;21/12/2024 03:40:28 a.m.;0;21/12/2024 03:40:28 a.m.;15,2400007247925
21/12/2024 03:41:28 a.m.;0;21/12/2024 03:41:28 a.m.;0;21/12/2024 03:41:28 a.m.;0;21/12/2024 03:41:28 a.m.;15,7919979095459
21/12/2024 03:42:28 a.m.;0;21/12/2024 03:42:28 a.m.;0;21/12/2024 03:42:28 a.m.;0;21/12/2024 03:42:28 a.m.;15,2159986495972
21/12/2024 03:43:28 a.m.;0;21/12/2024 03:43:28 a.m.;0;21/12/2024 03:43:28 a.m.;0;21/12/2024 03:43:28 a.m.;15,7920017242432
21/12/2024 03:44:28 a.m.;0;21/12/2024 03:44:28 a.m.;0;21/12/2024 03:44:28 a.m.;0;21/12/2024 03:44:28 a.m.;15,1919994354248
21/12/2024 03:45:28 a.m.;0;21/12/2024 03:45:28 a.m.;0;21/12/2024 03:45:28 a.m.;0;21/12/2024 03:45:28 a.m.;15,7440004348755
21/12/2024 03:46:28 a.m.;0;21/12/2024 03:46:28 a.m.;0;21/12/2024 03:46:28 a.m.;0;21/12/2024 03:46:28 a.m.;15,1680011749268
21/12/2024 03:47:28 a.m.;0;21/12/2024 03:47:28 a.m.;0;21/12/2024 03:47:28 a.m.;0;21/12/2024 03:47:28 a.m.;15,7680025100708
21/12/2024 03:48:28 a.m.;0;21/12/2024 03:48:28 a.m.;0;21/12/2024 03:48:28 a.m.;0;21/12/2024 03:48:28 a.m.;15,1199998855591
21/12/2024 03:49:28 a.m.;0;21/12/2024 03:49:28 a.m.;0;21/12/2024 03:49:28 a.m.;0;21/12/2024 03:49:28 a.m.;16,4160003662109
21/12/2024 03:50:28 a.m.;0;21/12/2024 03:50:28 a.m.;0;21/12/2024 03:50:28 a.m.;0;21/12/2024 03:50:28 a.m.;15,1199998855591
21/12/2024 03:51:28 a.m.;0;21/12/2024 03:51:28 a.m.;0;21/12/2024 03:51:28 a.m.;0;21/12/2024 03:51:28 a.m.;15,1920013427734
21/12/2024 03:52:28 a.m.;0;21/12/2024 03:52:28 a.m.;0;21/12/2024 03:52:28 a.m.;0;21/12/2024 03:52:28 a.m.;14,5199995040894
21/12/2024 03:53:28 a.m.;0;21/12/2024 03:53:28 a.m.;0;21/12/2024 03:53:28 a.m.;0;21/12/2024 03:53:28 a.m.;14,5440006256104
21/12/2024 03:54:28 a.m.;0;21/12/2024 03:54:28 a.m.;0;21/12/2024 03:54:28 a.m.;0;21/12/2024 03:54:28 a.m.;15,1920013427734
21/12/2024 03:55:28 a.m.;0;21/12/2024 03:55:28 a.m.;0;21/12/2024 03:55:28 a.m.;0;21/12/2024 03:55:28 a.m.;14,5679988861084
21/12/2024 03:56:28 a.m.;0;21/12/2024 03:56:28 a.m.;0;21/12/2024 03:56:28 a.m.;0;21/12/2024 03:56:28 a.m.;15,1920013427734
21/12/2024 03:57:28 a.m.;0;21/12/2024 03:57:28 a.m.;0;21/12/2024 03:57:28 a.m.;0;21/12/2024 03:57:28 a.m.;14,5920000076294
21/12/2024 03:58:28 a.m.;0;21/12/2024 03:58:28 a.m.;0;21/12/2024 03:58:28 a.m.;0;21/12/2024 03:58:28 a.m.;15,1440000534058
21/12/2024 03:59:28 a.m.;0;21/12/2024 03:59:28 a.m.;0;21/12/2024 03:59:28 a.m.;0;21/12/2024 03:59:28 a.m.;14,6160020828247
21/12/2024 04:00:28 a.m.;0;21/12/2024 04:00:28 a.m.;0;21/12/2024 04:00:28 a.m.;0;21/12/2024 04:00:28 a.m.;15,8160018920898
21/12/2024 04:01:28 a.m.;0;21/12/2024 04:01:28 a.m.;0;21/12/2024 04:01:28 a.m.;0;21/12/2024 04:01:28 a.m.;16,4160003662109
21/12/2024 04:02:28 a.m.;0;21/12/2024 04:02:28 a.m.;0;21/12/2024 04:02:28 a.m.;0;21/12/2024 04:02:28 a.m.;15,8159999847412
21/12/2024 04:03:28 a.m.;0;21/12/2024 04:03:28 a.m.;0;21/12/2024 04:03:28 a.m.;0;21/12/2024 04:03:28 a.m.;16,4400005340576
21/12/2024 04:04:28 a.m.;0;21/12/2024 04:04:28 a.m.;0;21/12/2024 04:04:28 a.m.;0;21/12/2024 04:04:28 a.m.;15,8159999847412
21/12/2024 04:05:28 a.m.;0;21/12/2024 04:05:28 a.m.;0;21/12/2024 04:05:28 a.m.;0;21/12/2024 04:05:28 a.m.;16,488000869751
21/12/2024 04:06:28 a.m.;0;21/12/2024 04:06:28 a.m.;0;21/12/2024 04:06:28 a.m.;0;21/12/2024 04:06:28 a.m.;15,8400011062622
21/12/2024 04:07:28 a.m.;0;21/12/2024 04:07:28 a.m.;0;21/12/2024 04:07:28 a.m.;0;21/12/2024 04:07:28 a.m.;15,2400007247925
21/12/2024 04:08:28 a.m.;0;21/12/2024 04:08:28 a.m.;0;21/12/2024 04:08:28 a.m.;0;21/12/2024 04:08:28 a.m.;16,4640007019043
21/12/2024 04:09:28 a.m.;0;21/12/2024 04:09:28 a.m.;0;21/12/2024 04:09:28 a.m.;0;21/12/2024 04:09:28 a.m.;15,2160005569458
21/12/2024 04:10:28 a.m.;0;21/12/2024 04:10:28 a.m.;0;21/12/2024 04:10:28 a.m.;0;21/12/2024 04:10:28 a.m.;15,8640012741089
21/12/2024 04:11:28 a.m.;0;21/12/2024 04:11:28 a.m.;0;21/12/2024 04:11:28 a.m.;0;21/12/2024 04:11:28 a.m.;15,2399997711182
21/12/2024 04:12:28 a.m.;0;21/12/2024 04:12:28 a.m.;0;21/12/2024 04:12:28 a.m.;0;21/12/2024 04:12:28 a.m.;15,8640012741089
21/12/2024 04:13:28 a.m.;0;21/12/2024 04:13:28 a.m.;0;21/12/2024 04:13:28 a.m.;0;21/12/2024 04:13:28 a.m.;16,5359992980957
21/12/2024 04:14:28 a.m.;0;21/12/2024 04:14:28 a.m.;0;21/12/2024 04:14:28 a.m.;0;21/12/2024 04:14:28 a.m.;15,2880020141602
21/12/2024 04:15:28 a.m.;0;21/12/2024 04:15:28 a.m.;0;21/12/2024 04:15:28 a.m.;0;21/12/2024 04:15:28 a.m.;16,4640007019043
21/12/2024 04:16:28 a.m.;0;21/12/2024 04:16:28 a.m.;0;21/12/2024 04:16:28 a.m.;0;21/12/2024 04:16:28 a.m.;15,8640012741089
21/12/2024 04:17:28 a.m.;0;21/12/2024 04:17:28 a.m.;0;21/12/2024 04:17:28 a.m.;0;21/12/2024 04:17:28 a.m.;16,488000869751
21/12/2024 04:18:28 a.m.;0;21/12/2024 04:18:28 a.m.;0;21/12/2024 04:18:28 a.m.;0;21/12/2024 04:18:28 a.m.;15,8640003204346
21/12/2024 04:19:28 a.m.;0;21/12/2024 04:19:28 a.m.;0;21/12/2024 04:19:28 a.m.;0;21/12/2024 04:19:28 a.m.;15,2400007247925
21/12/2024 04:20:28 a.m.;0;21/12/2024 04:20:28 a.m.;0;21/12/2024 04:20:28 a.m.;0;21/12/2024 04:20:28 a.m.;16,4400005340576
21/12/2024 04:21:28 a.m.;0;21/12/2024 04:21:28 a.m.;0;21/12/2024 04:21:28 a.m.;0;21/12/2024 04:21:28 a.m.;15,2160005569458
21/12/2024 04:22:28 a.m.;0;21/12/2024 04:22:28 a.m.;0;21/12/2024 04:22:28 a.m.;0;21/12/2024 04:22:28 a.m.;15,8640003204346
21/12/2024 04:23:28 a.m.;0;21/12/2024 04:23:28 a.m.;0;21/12/2024 04:23:28 a.m.;0;21/12/2024 04:23:28 a.m.;15,1440000534058
21/12/2024 04:24:28 a.m.;0;21/12/2024 04:24:28 a.m.;0;21/12/2024 04:24:28 a.m.;0;21/12/2024 04:24:28 a.m.;15,8640003204346
21/12/2024 04:25:28 a.m.;0;21/12/2024 04:25:28 a.m.;0;21/12/2024 04:25:28 a.m.;0;21/12/2024 04:25:28 a.m.;16,4160003662109
21/12/2024 04:26:28 a.m.;0;21/12/2024 04:26:28 a.m.;0;21/12/2024 04:26:28 a.m.;0;21/12/2024 04:26:28 a.m.;15,1919994354248
21/12/2024 04:27:28 a.m.;0;21/12/2024 04:27:28 a.m.;0;21/12/2024 04:27:28 a.m.;0;21/12/2024 04:27:28 a.m.;16,4400024414063
21/12/2024 04:28:28 a.m.;0;21/12/2024 04:28:28 a.m.;0;21/12/2024 04:28:28 a.m.;0;21/12/2024 04:28:28 a.m.;15,7680006027222
21/12/2024 04:29:28 a.m.;0;21/12/2024 04:29:28 a.m.;0;21/12/2024 04:29:28 a.m.;0;21/12/2024 04:29:28 a.m.;16,4400024414063
21/12/2024 04:30:28 a.m.;0;21/12/2024 04:30:28 a.m.;0;21/12/2024 04:30:28 a.m.;0;21/12/2024 04:30:28 a.m.;17,1120014190674
21/12/2024 04:31:28 a.m.;0;21/12/2024 04:31:28 a.m.;0;21/12/2024 04:31:28 a.m.;0;21/12/2024 04:31:28 a.m.;15,7679996490479
21/12/2024 04:32:28 a.m.;0;21/12/2024 04:32:28 a.m.;0;21/12/2024 04:32:28 a.m.;0;21/12/2024 04:32:28 a.m.;17,1119995117188
21/12/2024 04:33:28 a.m.;0;21/12/2024 04:33:28 a.m.;0;21/12/2024 04:33:28 a.m.;0;21/12/2024 04:33:28 a.m.;15,7679996490479
21/12/2024 04:34:28 a.m.;0;21/12/2024 04:34:28 a.m.;0;21/12/2024 04:34:28 a.m.;0;21/12/2024 04:34:28 a.m.;16,4879989624023
21/12/2024 04:35:28 a.m.;0;21/12/2024 04:35:28 a.m.;0;21/12/2024 04:35:28 a.m.;0;21/12/2024 04:35:28 a.m.;17,0399990081787
21/12/2024 04:36:28 a.m.;0;21/12/2024 04:36:28 a.m.;0;21/12/2024 04:36:28 a.m.;0;21/12/2024 04:36:28 a.m.;15,8159999847412
21/12/2024 04:37:28 a.m.;0;21/12/2024 04:37:28 a.m.;0;21/12/2024 04:37:28 a.m.;0;21/12/2024 04:37:28 a.m.;17,0880012512207
21/12/2024 04:38:28 a.m.;0;21/12/2024 04:38:28 a.m.;0;21/12/2024 04:38:28 a.m.;0;21/12/2024 04:38:28 a.m.;15,8400011062622
21/12/2024 04:39:28 a.m.;0;21/12/2024 04:39:28 a.m.;0;21/12/2024 04:39:28 a.m.;0;21/12/2024 04:39:28 a.m.;16,4400005340576
21/12/2024 04:40:28 a.m.;0;21/12/2024 04:40:28 a.m.;0;21/12/2024 04:40:28 a.m.;0;21/12/2024 04:40:28 a.m.;17,0400009155273
21/12/2024 04:41:28 a.m.;0;21/12/2024 04:41:28 a.m.;0;21/12/2024 04:41:28 a.m.;0;21/12/2024 04:41:28 a.m.;15,8400020599365
21/12/2024 04:42:28 a.m.;0;21/12/2024 04:42:28 a.m.;0;21/12/2024 04:42:28 a.m.;0;21/12/2024 04:42:28 a.m.;17,0880012512207
21/12/2024 04:43:28 a.m.;0;21/12/2024 04:43:28 a.m.;0;21/12/2024 04:43:28 a.m.;0;21/12/2024 04:43:28 a.m.;15,7679996490479
21/12/2024 04:44:28 a.m.;0;21/12/2024 04:44:28 a.m.;0;21/12/2024 04:44:28 a.m.;0;21/12/2024 04:44:28 a.m.;16,4400005340576
21/12/2024 04:45:28 a.m.;0;21/12/2024 04:45:28 a.m.;0;21/12/2024 04:45:28 a.m.;0;21/12/2024 04:45:28 a.m.;17,0160007476807
21/12/2024 04:46:28 a.m.;0;21/12/2024 04:46:28 a.m.;0;21/12/2024 04:46:28 a.m.;0;21/12/2024 04:46:28 a.m.;15,8400020599365
21/12/2024 04:47:28 a.m.;0;21/12/2024 04:47:28 a.m.;0;21/12/2024 04:47:28 a.m.;0;21/12/2024 04:47:28 a.m.;17,064001083374
21/12/2024 04:48:28 a.m.;0;21/12/2024 04:48:28 a.m.;0;21/12/2024 04:48:28 a.m.;0;21/12/2024 04:48:28 a.m.;15,8159999847412
21/12/2024 04:49:28 a.m.;0;21/12/2024 04:49:28 a.m.;0;21/12/2024 04:49:28 a.m.;0;21/12/2024 04:49:28 a.m.;16,4640007019043
21/12/2024 04:50:28 a.m.;0;21/12/2024 04:50:28 a.m.;0;21/12/2024 04:50:28 a.m.;0;21/12/2024 04:50:28 a.m.;17,0160007476807
21/12/2024 04:51:28 a.m.;0;21/12/2024 04:51:28 a.m.;0;21/12/2024 04:51:28 a.m.;0;21/12/2024 04:51:28 a.m.;15,7920017242432
21/12/2024 04:52:28 a.m.;0;21/12/2024 04:52:28 a.m.;0;21/12/2024 04:52:28 a.m.;0;21/12/2024 04:52:28 a.m.;17,0160007476807
21/12/2024 04:53:28 a.m.;0;21/12/2024 04:53:28 a.m.;0;21/12/2024 04:53:28 a.m.;0;21/12/2024 04:53:28 a.m.;15,7920017242432
21/12/2024 04:54:28 a.m.;0;21/12/2024 04:54:28 a.m.;0;21/12/2024 04:54:28 a.m.;0;21/12/2024 04:54:28 a.m.;15,1440000534058
21/12/2024 04:55:28 a.m.;0;21/12/2024 04:55:28 a.m.;0;21/12/2024 04:55:28 a.m.;0;21/12/2024 04:55:28 a.m.;15,1440000534058
21/12/2024 04:56:28 a.m.;0;21/12/2024 04:56:28 a.m.;0;21/12/2024 04:56:28 a.m.;0;21/12/2024 04:56:28 a.m.;14,520001411438
21/12/2024 04:57:28 a.m.;0;21/12/2024 04:57:28 a.m.;0;21/12/2024 04:57:28 a.m.;0;21/12/2024 04:57:28 a.m.;14,520001411438
21/12/2024 04:58:28 a.m.;0;21/12/2024 04:58:28 a.m.;0;21/12/2024 04:58:28 a.m.;0;21/12/2024 04:58:28 a.m.;15,047999382019
21/12/2024 04:59:28 a.m.;0;21/12/2024 04:59:28 a.m.;0;21/12/2024 04:59:28 a.m.;0;21/12/2024 04:59:28 a.m.;13,8719997406006
21/12/2024 05:00:28 a.m.;0;21/12/2024 05:00:28 a.m.;0;21/12/2024 05:00:28 a.m.;0;21/12/2024 05:00:28 a.m.;13,8719997406006
21/12/2024 05:01:28 a.m.;0;21/12/2024 05:01:28 a.m.;0;21/12/2024 05:01:28 a.m.;0;21/12/2024 05:01:28 a.m.;13,2720003128052
21/12/2024 05:02:28 a.m.;0;21/12/2024 05:02:28 a.m.;0;21/12/2024 05:02:28 a.m.;0;21/12/2024 05:02:28 a.m.;13,2240009307861
21/12/2024 05:03:28 a.m.;0;21/12/2024 05:03:28 a.m.;0;21/12/2024 05:03:28 a.m.;0;21/12/2024 05:03:28 a.m.;13,2239990234375
21/12/2024 05:04:28 a.m.;0;21/12/2024 05:04:28 a.m.;0;21/12/2024 05:04:28 a.m.;0;21/12/2024 05:04:28 a.m.;13,1999988555908
21/12/2024 05:05:28 a.m.;0;21/12/2024 05:05:28 a.m.;0;21/12/2024 05:05:28 a.m.;0;21/12/2024 05:05:28 a.m.;13,1759977340698
21/12/2024 05:06:28 a.m.;0;21/12/2024 05:06:28 a.m.;0;21/12/2024 05:06:28 a.m.;0;21/12/2024 05:06:28 a.m.;13,1999998092651
21/12/2024 05:07:28 a.m.;0;21/12/2024 05:07:28 a.m.;0;21/12/2024 05:07:28 a.m.;0;21/12/2024 05:07:28 a.m.;12,5759992599487
21/12/2024 05:08:28 a.m.;0;21/12/2024 05:08:28 a.m.;0;21/12/2024 05:08:28 a.m.;0;21/12/2024 05:08:28 a.m.;12,6000003814697
21/12/2024 05:09:28 a.m.;0;21/12/2024 05:09:28 a.m.;0;21/12/2024 05:09:28 a.m.;0;21/12/2024 05:09:28 a.m.;12,5519990921021
21/12/2024 05:10:28 a.m.;0;21/12/2024 05:10:28 a.m.;0;21/12/2024 05:10:28 a.m.;0;21/12/2024 05:10:28 a.m.;12,5279979705811
21/12/2024 05:11:28 a.m.;0;21/12/2024 05:11:28 a.m.;0;21/12/2024 05:11:28 a.m.;0;21/12/2024 05:11:28 a.m.;12,5279979705811
21/12/2024 05:12:28 a.m.;0;21/12/2024 05:12:28 a.m.;0;21/12/2024 05:12:28 a.m.;0;21/12/2024 05:12:28 a.m.;12,5279979705811
21/12/2024 05:13:28 a.m.;0;21/12/2024 05:13:28 a.m.;0;21/12/2024 05:13:28 a.m.;0;21/12/2024 05:13:28 a.m.;12,5279979705811
21/12/2024 05:14:28 a.m.;0;21/12/2024 05:14:28 a.m.;0;21/12/2024 05:14:28 a.m.;0;21/12/2024 05:14:28 a.m.;12,5279979705811
21/12/2024 05:15:28 a.m.;0;21/12/2024 05:15:28 a.m.;0;21/12/2024 05:15:28 a.m.;0;21/12/2024 05:15:28 a.m.;12,5039978027344
21/12/2024 05:16:28 a.m.;0;21/12/2024 05:16:28 a.m.;0;21/12/2024 05:16:28 a.m.;0;21/12/2024 05:16:28 a.m.;12,5039978027344
21/12/2024 05:17:28 a.m.;0;21/12/2024 05:17:28 a.m.;0;21/12/2024 05:17:28 a.m.;0;21/12/2024 05:17:28 a.m.;11,2800006866455
21/12/2024 05:18:28 a.m.;0;21/12/2024 05:18:28 a.m.;0;21/12/2024 05:18:28 a.m.;0;21/12/2024 05:18:28 a.m.;11,8800001144409
21/12/2024 05:19:28 a.m.;0;21/12/2024 05:19:28 a.m.;0;21/12/2024 05:19:28 a.m.;0;21/12/2024 05:19:28 a.m.;11,8799991607666
21/12/2024 05:20:28 a.m.;0;21/12/2024 05:20:28 a.m.;0;21/12/2024 05:20:28 a.m.;0;21/12/2024 05:20:28 a.m.;11,8799991607666
21/12/2024 05:21:28 a.m.;0;21/12/2024 05:21:28 a.m.;0;21/12/2024 05:21:28 a.m.;0;21/12/2024 05:21:28 a.m.;11,92799949646
21/12/2024 05:22:28 a.m.;0;21/12/2024 05:22:28 a.m.;0;21/12/2024 05:22:28 a.m.;0;21/12/2024 05:22:28 a.m.;11,9039993286133
21/12/2024 05:23:28 a.m.;0;21/12/2024 05:23:28 a.m.;0;21/12/2024 05:23:28 a.m.;0;21/12/2024 05:23:28 a.m.;11,9039993286133
21/12/2024 05:24:28 a.m.;0;21/12/2024 05:24:28 a.m.;0;21/12/2024 05:24:28 a.m.;0;21/12/2024 05:24:28 a.m.;10,6559982299805
21/12/2024 05:25:28 a.m.;0;21/12/2024 05:25:28 a.m.;0;21/12/2024 05:25:28 a.m.;0;21/12/2024 05:25:28 a.m.;11,2799987792969
21/12/2024 05:26:28 a.m.;0;21/12/2024 05:26:28 a.m.;0;21/12/2024 05:26:28 a.m.;0;21/12/2024 05:26:28 a.m.;10,6319990158081
21/12/2024 05:27:28 a.m.;0;21/12/2024 05:27:28 a.m.;0;21/12/2024 05:27:28 a.m.;0;21/12/2024 05:27:28 a.m.;11,2559995651245
21/12/2024 05:28:28 a.m.;0;21/12/2024 05:28:28 a.m.;0;21/12/2024 05:28:28 a.m.;0;21/12/2024 05:28:28 a.m.;11,2080001831055
21/12/2024 05:29:28 a.m.;0;21/12/2024 05:29:28 a.m.;0;21/12/2024 05:29:28 a.m.;0;21/12/2024 05:29:28 a.m.;9,98399925231934
21/12/2024 05:30:28 a.m.;0;21/12/2024 05:30:28 a.m.;0;21/12/2024 05:30:28 a.m.;0;21/12/2024 05:30:28 a.m.;10,5839996337891
21/12/2024 05:31:28 a.m.;0;21/12/2024 05:31:28 a.m.;0;21/12/2024 05:31:28 a.m.;0;21/12/2024 05:31:28 a.m.;8,08799934387207
21/12/2024 05:32:28 a.m.;0;21/12/2024 05:32:28 a.m.;0;21/12/2024 05:32:28 a.m.;0;21/12/2024 05:32:28 a.m.;6,83999919891357
21/12/2024 05:33:28 a.m.;0;21/12/2024 05:33:28 a.m.;0;21/12/2024 05:33:28 a.m.;0;21/12/2024 05:33:28 a.m.;6,21600008010864
21/12/2024 05:34:28 a.m.;0;21/12/2024 05:34:28 a.m.;0;21/12/2024 05:34:28 a.m.;0;21/12/2024 05:34:28 a.m.;4,96799945831299
21/12/2024 05:35:28 a.m.;0;21/12/2024 05:35:28 a.m.;0;21/12/2024 05:35:28 a.m.;0;21/12/2024 05:35:28 a.m.;4,3439998626709
21/12/2024 05:36:28 a.m.;0;21/12/2024 05:36:28 a.m.;0;21/12/2024 05:36:28 a.m.;0;21/12/2024 05:36:28 a.m.;3,09599995613098
21/12/2024 05:37:28 a.m.;0;21/12/2024 05:37:28 a.m.;0;21/12/2024 05:37:28 a.m.;0;21/12/2024 05:37:28 a.m.;4,41599988937378
21/12/2024 05:38:28 a.m.;0;21/12/2024 05:38:28 a.m.;0;21/12/2024 05:38:28 a.m.;0;21/12/2024 05:38:28 a.m.;5,01599979400635
21/12/2024 05:39:28 a.m.;0;21/12/2024 05:39:28 a.m.;0;21/12/2024 05:39:28 a.m.;0;21/12/2024 05:39:28 a.m.;5,06400012969971
21/12/2024 05:40:28 a.m.;0;21/12/2024 05:40:28 a.m.;0;21/12/2024 05:40:28 a.m.;0;21/12/2024 05:40:28 a.m.;6,33600044250488
21/12/2024 05:41:28 a.m.;0;21/12/2024 05:41:28 a.m.;0;21/12/2024 05:41:28 a.m.;0;21/12/2024 05:41:28 a.m.;8,8080005645752
21/12/2024 05:42:28 a.m.;0;21/12/2024 05:42:28 a.m.;0;21/12/2024 05:42:28 a.m.;0;21/12/2024 05:42:28 a.m.;9,52799987792969
21/12/2024 05:43:28 a.m.;0;21/12/2024 05:43:28 a.m.;0;21/12/2024 05:43:28 a.m.;0;21/12/2024 05:43:28 a.m.;10,7279996871948
21/12/2024 05:44:28 a.m.;0;21/12/2024 05:44:28 a.m.;0;21/12/2024 05:44:28 a.m.;0;21/12/2024 05:44:28 a.m.;12,0240001678467
21/12/2024 05:45:28 a.m.;0;21/12/2024 05:45:28 a.m.;0;21/12/2024 05:45:28 a.m.;0;21/12/2024 05:45:28 a.m.;13,2960004806519
21/12/2024 05:46:28 a.m.;0;21/12/2024 05:46:28 a.m.;0;21/12/2024 05:46:28 a.m.;0;21/12/2024 05:46:28 a.m.;14,4480009078979
21/12/2024 05:47:28 a.m.;0;21/12/2024 05:47:28 a.m.;0;21/12/2024 05:47:28 a.m.;0;21/12/2024 05:47:28 a.m.;13,8960008621216
21/12/2024 05:48:28 a.m.;0;21/12/2024 05:48:28 a.m.;0;21/12/2024 05:48:28 a.m.;0;21/12/2024 05:48:28 a.m.;13,8960008621216
21/12/2024 05:49:28 a.m.;0;21/12/2024 05:49:28 a.m.;0;21/12/2024 05:49:28 a.m.;0;21/12/2024 05:49:28 a.m.;13,8960008621216
21/12/2024 05:50:28 a.m.;0;21/12/2024 05:50:28 a.m.;0;21/12/2024 05:50:28 a.m.;0;21/12/2024 05:50:28 a.m.;13,2479991912842
21/12/2024 05:51:28 a.m.;0;21/12/2024 05:51:28 a.m.;0;21/12/2024 05:51:28 a.m.;0;21/12/2024 05:51:28 a.m.;13,1999998092651
21/12/2024 05:52:28 a.m.;0;21/12/2024 05:52:28 a.m.;0;21/12/2024 05:52:28 a.m.;0;21/12/2024 05:52:28 a.m.;13,1999988555908
21/12/2024 05:53:28 a.m.;0;21/12/2024 05:53:28 a.m.;0;21/12/2024 05:53:28 a.m.;0;21/12/2024 05:53:28 a.m.;14,4239988327026
21/12/2024 05:54:28 a.m.;0;21/12/2024 05:54:28 a.m.;0;21/12/2024 05:54:28 a.m.;0;21/12/2024 05:54:28 a.m.;13,8240003585815
21/12/2024 05:55:28 a.m.;0;21/12/2024 05:55:28 a.m.;0;21/12/2024 05:55:28 a.m.;0;21/12/2024 05:55:28 a.m.;13,1999998092651
